6792681,4708875,9381848,7333149,8432072,11448011,11167493,9149789,6617141,5273629
7573227,7562237,8937199,8314620,7186801,10148670,10146211,7432488,7684293,7409231
6590371,7836493,10533177,9639681,6630092,9872130,9515130,6782267,7175012,7380125
5471587,7107237,9680433,7699812,6384114,9904457,6574643,9834155,6926196,7204322
6544741,5998158,9155186,8836813,5894699,5900047,5937859,5893031,5689142,7538511
7450894,4216412,10394822,10495961,6702433,6812875,6697300,13764047,4192743,7534242
7077930,3691684,12349304,8162669,6033948,6099961,6004415,6001995,3822716,4351579
10040751,6710076,13558666,16038369,7060116,9895658,7184805,9375988,4940896,7900293
9109383,9795998,20660481,12426078,7197996,6492459,6386911,8335144,7601318,11304026
10443421,7621100,16707067,18128905,7637222,7571020,6344679,6323345,9641338,10568507
7955732,8508517,19540618,20785078,6321825,9339814,6357577,6351278,10735077,8635676
8580106,9817843,19051212,15736345,6395192,9322508,6327712,6397229,10999898,8877701
12240870,12483904,12975037,14747226,7114962,8037647,6487695,6491553,11252540,11437620
6211107,6573162,12220759,6302941,7481641,5106156,7082753,7059863,5498351,6478725
10386173,8579700,17874443,13070262,6214131,7419289,6301750,8328787,6397102,5874252
8962522,7777081,20963499,11638269,6018320,7220655,6054655,6081619,8010155,7807167
11987956,11691896,18584717,16854354,8573939,8497785,8756045,8953082,12006758,11339754
11577369,11433659,17598808,15960041,9131345,7079635,8873774,6990971,10679959,10539698
10746610,10009320,15010750,11305279,5751560,5815346,5804332,5818179,9010429,10686467
5711174,9569972,12053866,12078810,5826270,5898050,5788061,5808842,10358831,5636372
11478405,7920337,13697359,14061111,5675997,5823056,5755397,5768788,12487950,7605347
12026001,11282476,20001725,19794346,8537630,7404280,8657097,8710232,12054701,11265779
12453816,9739549,17920954,21109095,6017762,7347921,5902363,5899659,12564760,9961280
10120926,12669693,17496764,16713163,5791537,6361482,5768262,5777860,11784163,12739682
10711716,12706743,17262835,18434657,5643732,5712098,5621030,5673254,12053203,12810576
11974858,12966228,21079472,22289799,6528020,8318965,6583958,6543404,10626417,11331193
5412483,8225838,13631061,7947444,8081363,10446336,11251922,9506756,4225457,7117567
6284232,4292734,8283640,4930359,20294882,15339740,18368042,18259628,4525057,5984212
4739999,3653384,7857847,6523259,15713577,16548961,20594289,17162778,4448083,5057941
5816976,5211804,8777969,5701737,14436609,17601174,16213480,19765938,4598853,5352774
6922850,3851872,7132532,4956122,18458195,16319897,12700942,14061630,3320403,4015534
4200025,3326808,8730628,4579361,13975698,15106199,13595151,17235187,3134657,3467747
4539792,3527752,7507822,4877216,14597563,21813464,13656676,14346390,3039589,3372307
4080283,3320287,8285555,5373366,12196786,11322284,9733163,11015263,3014830,3602386
3751416,3628471,7096169,5699510,9754774,9235626,9290579,8689086,3278788,5748572
3460929,3479478,6069758,5359521,8712789,8787406,8815058,9649710,3244491,4358636
3378292,3398864,5184467,5127959,10181829,10225034,9739818,10020812,3483425,3294280
3850023,5390380,7894467,6514384,10412930,10525571,10422807,10562894,4787515,5643162
3545183,3621113,6867382,6806296,9789649,10352630,10217250,10029901,3355282,4984360
3391577,3413991,5958913,5289952,9059575,9835272,9069741,9021343,3178785,3984364
3314086,3296977,5122962,5094157,10121491,9919600,10363781,10085599,3103555,3130172
3386218,3399656,7367722,5247589,9858495,8905774,8897077,9307077,3171298,3212780
3405250,4995507,5298337,5288841,10772581,10419313,10165328,10251527,3196619,3412952
3372651,4098623,5481321,5180524,10096225,10390033,10200425,10164819,3196404,3334323
3674784,3902086,6026016,6266542,11232746,11470076,11396050,11353008,3453282,3509362
4585744,4736939,5706135,6035048,10803888,10668246,10112081,10195047,3410610,3365442
4396896,3789024,6916704,7310091,10242174,9787674,10000002,10237444,3401649,3342229
3814451,3930863,7350055,5769620,10446907,10292234,10387739,9887050,3318559,4010910
3647254,4163341,7246361,7006478,9692327,9999065,10201880,10250840,3401065,3698853
4331393,3515899,7054708,6315958,10027830,10178930,9912965,10291534,3468588,3778644
6287566,6467747,6885933,5315779,8366015,8559665,9080238,8745380,4001067,5051195
5752853,3742455,7887344,4865002,8041946,7880329,8165291,8147724,3904340,5169810
5680065,4175314,7749708,5304986,8024723,8138755,8222492,8678249,3833047,4626905
5740161,3764483,7852251,4881310,8052364,8102416,8108503,8128602,3922804,4011835
5773854,3740463,7897267,4904477,8030807,8096676,8183360,8117457,3866376,3930756
5734152,3740219,7862596,4899099,8025429,8083080,8689015,8106092,3863155,3919055
2193495,3404915,6850371,5507374,2566099,5463664,6552982,7175965,4534701,4561221
9818514,9565270,16889559,18008144,8179827,6763310,6936788,8306259,9329798,11601997
11878459,12233250,20417551,20425806,10320532,8602223,8687530,10252395,12437768,12463123
11001758,10971175,21906968,18896642,9987681,8150962,7956878,8989086,12246823,12199758
8870008,10675906,14787955,18111643,9874572,7830794,7715793,8345342,11326176,12264338
12915299,10579798,19199631,22684427,8038813,7664938,9109757,8004887,13044423,10801459
12564333,11384311,21623852,22458376,8046620,9954134,9915454,8849667,12635119,11551530
11996085,11922755,19518824,21068487,9941479,8603238,9079072,10177205,12615071,11966796
12501827,13025905,22546789,21352312,11032002,9343487,10958891,10624600,12139284,13013237
12584698,12528596,18199895,16957886,8401800,7976992,7792775,8462417,12222991,11092430
11633806,11328629,20237400,22636955,7705040,10206221,7769964,7787918,12381783,11798231
13630560,13019437,18797722,20459270,8262029,11449603,8913633,9345008,9379674,13817467
13357533,13834688,21636930,23179360,8553243,10181184,10233389,9379990,13080960,12995434
13326831,13434219,25102495,22738997,8723297,11309091,10149529,13122463,14011169,13678894
13199961,15792669,21872140,23756814,8083286,8297957,8971090,13628487,14088839,14574249
12149958,14544356,18407205,21053877,7269748,7344608,7785973,12490884,13101972,12162666
11582707,12782159,17887659,18062414,6388995,7869248,6424258,9296904,10938706,11489411
9287457,6915742,19256523,15864746,7385745,12051092,9159446,10117765,6715103,13808866
12623149,12549113,20463185,18165331,9188073,11910985,11864267,9590227,7365611,12838177
13380300,9553693,20310796,20335823,12071082,10022961,12229399,10054423,7305519,9546758
8751987,6051186,11764115,9630979,15084452,13537350,14898878,17579354,5855835,8344819
8117387,5000330,6380828,8318178,22659185,25301650,25279304,23408731,5208375,5414192
5876686,6321485,6257257,8092010,21724786,20691916,22232562,21327264,5093547,4337589
8523895,4903072,8011044,6308202,25196469,22956937,22214619,22686260,5101266,4477896
8189063,4288891,6336714,6348415,23011582,21612401,21919335,23362940,5200731,6727428
5322685,5066591,6735593,8624578,21039258,20943281,21992059,26789813,3958664,7157303
6198336,6601212,12615850,9197810,10975514,11124370,16702692,18649194,4773855,6793943
6998592,5402241,8795952,10212532,10570809,10228531,21262107,19711119,6845300,5380008
5418681,6122603,11474184,8446097,9740845,11049039,19664742,21310775,6045845,5691711
6673337,6025533,8364889,8386425,11344363,9894473,18686208,18201978,5693214,6341358
4938515,5153115,7436313,7749082,21137692,10396814,17920536,19493268,4810023,4902291
5378790,5319660,7808526,7518032,23158563,11487966,21692390,22740130,4261037,4798859
5692374,4885813,7361015,6064266,25165318,26148117,25539142,25794453,3476088,4131017
4590672,4091336,5666472,7121945,25179236,24792880,24619974,25980519,3830970,4413452
5493529,6028711,5984523,6191275,22455983,21383529,20922577,20281768,4838897,4276754
7073613,4401890,6248216,6594366,25887041,22126564,21387188,23233210,5397499,4428032
5026524,4494838,6626556,7180383,13764027,13823209,13637100,14668231,4784315,4584566
6734596,11061933,11839744,11808727,10943822,11087305,13991937,11540111,4796530,11920080
13191653,8073881,12570841,12183030,10810338,12935292,11365617,10461686,4229531,5188718
7947194,5300781,15748903,16340431,9343152,9467553,9842921,9501343,4072172,4966682
7545177,10674169,9874386,7476002,10254678,10362341,15316811,10413599,4135988,10611212
13035141,13795957,20980717,19900393,11695536,11682029,11694399,13192038,7436036,13826089
14286925,15364985,22805291,27616027,8806623,9511834,6953586,9308731,13618137,14477761
13555488,15723997,26473577,23141310,7877899,9894162,9840244,7468426,14651843,16119644
16137877,16651999,28329216,29072608,10532126,9139661,10919100,9187787,16463932,15884193
11243561,10986511,20240905,15732835,11664436,11950103,13120864,17545699,7127080,7374536
8412310,9340371,20294618,20414762,17680364,19754173,13550252,14357743,5360841,11898458
13399119,8092541,20252943,15689561,11025627,16318473,11055494,11086468,6566213,8836203
6371272,8857980,11746552,12742523,13552192,10959349,10926246,11023178,5004757,10831317
11810316,8763916,12303295,14216340,13345815,11754235,10923717,10937246,7122606,8791915
15740449,12650034,21870348,17978303,10212231,10388117,12583257,12331716,7650179,9707472
13842125,11644567,20119390,16955576,9506777,9602767,11887654,9629088,6290293,9492185
10069649,11139907,14507681,14943894,9349963,9493332,10475153,9464745,6066219,9431974
11443389,9326351,10900007,14489647,16985218,16324448,20414104,18012387,6310741,7376164
7284340,8330994,13216595,9434195,16696811,14300662,19169703,17060421,7448389,7214950
5939606,6141403,16521609,9440390,13451095,13268764,17108736,14194809,7928381,8014232
7651786,6561246,11299603,12101917,16655157,14177522,17580260,14357871,6326468,9204874
6362475,10738827,10006780,13388302,18111756,18266453,14327340,15444785,6394718,8515283
5053646,5868143,12110406,8461054,18492299,17851846,18630274,20938987,4682979,5112262
4945577,5036218,8878854,7367970,28119523,29150308,27721105,28311204,3851634,4279540
4846666,4173341,7506257,8423954,29009146,27496001,27989259,29373717,3825986,4217022
6010298,4197043,5963734,6032339,27172929,26325789,26005765,25801224,4383940,4975604
4718970,4032774,5483914,5690385,26139833,26623351,26345740,26192961,3941614,4185699
4496453,4597163,5896448,6377067,25129736,25223999,24737040,25318772,3520530,4336170
4534675,4595400,6111689,7081612,24549593,22877626,25020850,23038624,3540526,4055346
6029726,6231842,6155012,10211841,19116036,18659960,21709598,16248224,3646848,4361110
4211032,3663145,5354698,5407632,18843080,23733472,22690066,24367072,3387809,3709563
