172615,50972,221184,57160,11618458,11378336,11525014
53529,8955,8596,7212,11606524,11222845,11545108
62933,37987,19486,9184,11500292,11255538,11599074
61537,66892,9763,15070,11577720,11178399,11510435
56623,543047,7773,8588,11533607,11209607,11635456
43946,4360,6083,948,12344566,12033852,12735664
57532,3954,8286,1911,11551743,11228974,11621954
63511,13359,15357,1718,11487176,11381355,11556425
54256,7286,9093,6001,11605372,11179860,11524885
49382,9281,10974,7272,11552018,11133745,11452523
48871,15986,43422,15533,9431418,10313052,10636032
53687,6184,2920,1232,2607882,2889776,3007489
64610,39886,309921,59646,2983048,3183213,3216587
48890,6843,7457,12651,3503258,3448297,3531252
84782,21480,16250,7055,3448293,3366628,3448222
54267,6617,7931,11891,3510537,3477380,3537005
67138,32670,11961,900,3623984,3546640,3629151
49480,5907,4658,1292,3509919,3427799,3497439
48157,4054,6157,6720,3624791,3553233,3622051
64678,31301,11499,2697,3466673,3412292,3473836
59283,5509,6314,2791,3592432,3517527,3596759
73445,39025,3668,2063,3531335,3475235,3532572
57074,7256,3600,2688,3475201,3420799,3490807
130481,41590,42739,15112,3502727,3454748,3520783
284684,4768,79732,59837,3492366,3409633,3472924
58724,5031,7309,2151,3542836,3488405,3552525
67359,22759,58084,1756,3536290,3477784,3548539
52228,5167,5019,2986,3572422,3447527,3510681
52736,24801,37431,6107,2999945,3069056,3049028
55565,6295,12025,15779,2703554,2711000,2579644
56824,34349,20095,4751,2494368,2538876,2570886
58164,7617,1516,1907,2560843,2453695,2564782
56027,5560,3104,2467,2522393,2500546,2462856
59227,25594,39398,11511,2609022,2501048,2617057
53775,3960,9203,2672,2532085,2554987,2528658
59133,40713,14456,80781,2597608,2550282,2561071
54267,8053,2823,1817,2458295,2509417,2455522
54133,13889,2216,1821,2580399,2457774,2557110
52178,14746,3684,3581,2577416,2472749,2576974
50260,6859,7282,7205,2470128,2461031,2432342
47502,2457,10288,17377,2522672,2561527,2605287
50337,6167,7848,3128,2518936,2497405,2599377
53215,36548,8763,17233,2453450,2503132,2528320
57057,6000,5584,3608,2474784,2466406,2467833
58528,8188,4776,11265,2442523,2403568,2461941
56717,33690,14297,18276,2582128,2512481,2578228
57888,9918,8996,7671,2528757,2537785,2536519
61099,39295,73311,46526,2612768,2537093,2594489
54244,7978,8130,6069,2444676,2425696,2449659
59146,10456,3865,2019,2821848,2841947,2713595
47261,3835,4899,3336,3553424,3493424,3538524
54780,6013,8236,1622,3479005,3407384,3476694
47236,15009,2924,1191,3562600,3525333,3571600
52534,10098,7872,2121,3551343,3481871,3472133
49518,16168,11134,1335,3510771,3508271,3584008
57966,5138,12825,2257,3707606,3555448,3704988
52583,9696,1854,955,3594042,3536570,3598161
46564,15621,2400,2190,3621021,3551936,3611385
51541,21196,6756,10444,3461054,3301588,3398069
108587,30948,2621,14574,3700551,3557958,3704753
55698,4933,8668,2037,3614285,3607415,3686400
60094,18023,5352,1994,3461155,3400032,3466499
52539,9130,8410,4285,3604429,3539282,3592918
63413,9933,2741,3287,3677036,3595494,3635829
61833,17912,3861,3649,3462472,3499957,3535610
55311,6965,8788,1821,3324409,3227187,3343601
60233,19146,7813,1611,5473875,5417201,5473842
58466,7802,10369,1803,9896662,9603117,9851847
54039,18860,10006,925,13960652,13303223,13693858
49740,19962,6442,2261,15409745,15043274,15341314
57636,16369,10724,3018,15457789,15060186,15394980
48049,46509,62889,69402,15455652,15139615,15435867
54866,3965,9317,2132,15403674,15028480,15345590
46736,42542,6965,1003,15506284,15142430,15441240
22793,6950,6122,8893,15591571,15259517,15548402
52965,31373,11811,5488,15759349,15373632,15712682
54625,4614,8300,2845,13001930,12735420,12761021
58608,1844,10386,1133,11659061,11423448,11666786
37356,14992,3994,2818,11634205,11440768,11667566
51331,6696,7385,5445,11700211,11464903,11729821
47851,22526,13529,4721,11661804,11462845,11699180
58579,6942,2414,3072,11980230,11725437,12221737
52576,59733,227469,8473,15474930,15105802,15411722
52459,5466,27442,10562,15443283,15038201,15357988
52221,5475,2252,18235,15451411,15035933,15367693
44985,33740,6483,2890,15494101,15115557,15439143
50351,7351,10997,6764,11213001,10745914,10972686
51968,31507,16264,3177,3572391,3515245,3561291
49653,9075,7644,3638,3634099,3558433,3578270
50118,34862,22772,2972,3435562,3373864,3498592
59176,8472,8818,6355,3430082,3411872,3471598
69246,5044,10166,5975,3548372,3471891,3488501
56101,34668,15492,3813,3606255,3518157,3610925
52353,11816,3210,4960,3377230,3376291,3388921
118924,98628,62398,17839,3679632,3576639,3661652
53073,8346,6600,4757,3552132,3526981,3556024
54210,7606,3833,3273,3451415,3398841,3530204
55348,6890,14494,4698,3632654,3561276,3571973
51424,10917,5489,4471,3472999,3433897,3531367
57073,16016,33930,4444,3643686,3587098,3649867
50452,2754,7168,4547,3682175,3634680,3625110
55230,13543,31651,8412,3553300,3503388,3599453
55701,8985,7100,3579,3110107,3166583,3071730
56022,8339,4237,3709,2535782,2480957,2632584
39485,20061,44658,6401,3577751,3509073,3569955
59334,12537,28276,11979,3485750,3448060,3478292
46536,58481,93695,34506,3602418,3506106,3591765
55473,4568,12825,5381,3589852,3536494,3591457
47195,18618,38127,7159,3623587,3622646,3621897
55301,9394,7164,4040,3521139,3425220,3471500
57903,6966,14494,5077,3478398,3468489,3523787
51422,4408,37750,11377,3631666,3562628,3589859
52777,13901,7645,4320,3427668,3321870,3433658
43690,9809,36344,5329,3501268,3499002,3567837
55798,8409,6702,7746,3424447,3325469,3382122
56474,9183,42271,3577,3582400,3516680,3622531
52018,10828,13615,4002,3605347,3558175,3605445
117321,35757,28286,44368,3552650,3494614,3509319
52339,19733,9191,18446,3627245,3548846,3658281
61719,9473,8931,3544,3533169,3491134,3504801
62146,11025,8937,3426,3611353,3613428,3663917
50395,11537,8996,2130,3667087,3615055,3677956
45491,18660,7453,14295,3458001,3443815,3445081
40825,10820,3858,3059,3602352,3542647,3588762
51551,9410,4889,2331,3608030,3507349,3561370
62001,9311,11482,5416,3601467,3600227,3657289
55010,11792,3268,10026,3490155,3471714,3595166
49580,19116,14203,42734,3496877,3446076,3459797
49997,7105,2795,4069,3439115,3334985,3437730
52763,9533,8020,245117,3536770,3485721,3510778
54502,10824,2838,5038,3466500,3442599,3512600
56984,11399,6726,16663,3705665,3607122,3649352
60265,40955,5334,10182,3528697,3516769,3575607
58072,8897,9152,11656,3552863,3434055,3558896
