24056296,23915810
24100460,23955821
23901640,23501019
23600019,23439972
23613777,23461842
23619198,23461976
23698636,23477758
23717097,23540622
23668685,23454925
23656992,23434636
23812122,23566165
23651474,23453087
23738759,23571584
23723049,23545033
23755262,23553646
23728487,23556762
23662859,23487794
23622856,23426658
23659771,23475907
23710652,23501120
23697247,23561938
23834406,23631314
20526272,20622738
14277849,14314928
14245735,14318643
14239381,14325728
14234580,14323246
14189556,14321388
14244916,14320424
14233144,14320325
14044918,14130007
8029938,8246728
8061341,8061362
8117406,8087700
8070508,8087608
7975253,8114297
8031312,8136651
8033417,8041380
8067284,8077283
8138258,8085509
8193580,8193771
8293818,8303553
8191198,8194278
8171603,8176241
8141753,8150186
8183273,8195022
8120192,8203474
8080214,8142584
8069399,8055707
8031043,8077135
8003141,8092136
8053955,8043059
8064684,8122819
7986162,7996053
8005019,8008470
8043189,8056456
7923473,7987490
7966598,7963755
7923976,7922945
7985827,8103884
8034517,8130277
7972204,7989492
7958422,7972321
7982885,7988612
8004543,8018812
7984298,8004922
7981648,7989161
8150619,8044340
9853230,9511423
9928105,9879545
9934346,9936587
9971750,9965032
9984319,9962615
9977528,9944339
9875842,9950307
9958293,9935633
9787426,9802150
9643203,9727869
9768067,9702685
9761450,9709392
9832208,9679027
9823610,9739316
9693457,9792639
9828294,9748197
9795303,9794648
9779412,9833289
9806213,9788161
9906922,9935639
9942556,9949152
9934780,9941302
9903445,9833077
9856578,9968275
9941253,9832544
9932873,9933202
9853461,9973128
9833433,9695844
9709623,9771238
9751873,9840738
9735506,9641498
9671132,9758135
9745220,9705404
9807593,9894368
9819425,9779128
9764817,9764532
9801737,9779903
9772404,9737965
9830668,9709378
9821912,9823631
9759302,9800928
9858081,9834441
9868902,9844079
9851701,9843187
9817803,9814505
9794612,9789666
9804935,9790797
9746959,9762982
9857546,9729481
9866571,9720980
9746672,9775411
9838687,9754663
9798495,9798099
9782985,9850671
9731334,9576261
10273468,10164957
9632384,9804925
